valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,incValueMean3m,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
min_value_5y,2018-M11,month,CHFL,CHFL,all,agegroup_sti,all,127,NA,1.53,1478,1.47,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2018-M12,month,CHFL,CHFL,all,agegroup_sti,all,114,NA,1.38,1592,1.52,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M01,month,CHFL,CHFL,all,agegroup_sti,all,187,NA,2.24,187,1.72,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M02,month,CHFL,CHFL,all,agegroup_sti,all,155,NA,1.85,342,1.82,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M03,month,CHFL,CHFL,all,agegroup_sti,all,172,NA,2.05,514,2.05,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M04,month,CHFL,CHFL,all,agegroup_sti,all,144,NA,1.72,658,1.88,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M05,month,CHFL,CHFL,all,agegroup_sti,all,160,NA,1.91,818,1.9,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M06,month,CHFL,CHFL,all,agegroup_sti,all,141,NA,1.69,959,1.77,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M07,month,CHFL,CHFL,all,agegroup_sti,all,170,NA,2.03,1129,1.88,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M08,month,CHFL,CHFL,all,agegroup_sti,all,188,NA,2.25,1317,1.99,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M09,month,CHFL,CHFL,all,agegroup_sti,all,180,NA,2.15,1497,2.14,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M10,month,CHFL,CHFL,all,agegroup_sti,all,172,NA,2.06,1669,2.15,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M11,month,CHFL,CHFL,all,agegroup_sti,all,191,NA,2.26,1864,2.18,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2019-M12,month,CHFL,CHFL,all,agegroup_sti,all,163,NA,1.95,2027,2.11,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M01,month,CHFL,CHFL,all,agegroup_sti,all,225,NA,2.66,225,2.31,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M02,month,CHFL,CHFL,all,agegroup_sti,all,194,NA,2.28,427,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M03,month,CHFL,CHFL,all,agegroup_sti,all,176,NA,2.05,603,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M04,month,CHFL,CHFL,all,agegroup_sti,all,119,NA,1.37,808,2.24,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M05,month,CHFL,CHFL,all,agegroup_sti,all,199,NA,2.34,1047,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M06,month,CHFL,CHFL,all,agegroup_sti,all,197,NA,2.31,1244,2.17,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M07,month,CHFL,CHFL,all,agegroup_sti,all,186,NA,2.2,1454,2.39,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M08,month,CHFL,CHFL,all,agegroup_sti,all,229,NA,2.71,1683,2.5,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M09,month,CHFL,CHFL,all,agegroup_sti,all,213,NA,2.5,1902,2.5,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M10,month,CHFL,CHFL,all,agegroup_sti,all,188,NA,2.22,2090,2.51,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M11,month,CHFL,CHFL,all,agegroup_sti,all,191,NA,2.26,2281,2.36,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2020-M12,month,CHFL,CHFL,all,agegroup_sti,all,193,NA,2.26,2485,2.3,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M01,month,CHFL,CHFL,all,agegroup_sti,all,231,NA,2.69,231,2.49,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M02,month,CHFL,CHFL,all,agegroup_sti,all,194,NA,2.28,427,2.41,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M03,month,CHFL,CHFL,all,agegroup_sti,all,176,NA,2.05,603,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M04,month,CHFL,CHFL,all,agegroup_sti,all,119,NA,1.37,808,2.24,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M05,month,CHFL,CHFL,all,agegroup_sti,all,199,NA,2.34,1047,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M06,month,CHFL,CHFL,all,agegroup_sti,all,197,NA,2.31,1244,2.17,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M07,month,CHFL,CHFL,all,agegroup_sti,all,216,NA,2.53,1460,2.39,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M08,month,CHFL,CHFL,all,agegroup_sti,all,270,NA,3.17,1730,2.67,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M09,month,CHFL,CHFL,all,agegroup_sti,all,213,NA,2.5,1943,2.73,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M10,month,CHFL,CHFL,all,agegroup_sti,all,194,NA,2.28,2137,2.65,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M11,month,CHFL,CHFL,all,agegroup_sti,all,229,NA,2.69,2366,2.49,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2021-M12,month,CHFL,CHFL,all,agegroup_sti,all,193,NA,2.26,2559,2.41,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M01,month,CHFL,CHFL,all,agegroup_sti,all,231,NA,2.69,231,2.55,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M02,month,CHFL,CHFL,all,agegroup_sti,all,196,NA,2.28,427,2.41,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M03,month,CHFL,CHFL,all,agegroup_sti,all,176,NA,2.05,603,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M04,month,CHFL,CHFL,all,agegroup_sti,all,119,NA,1.37,808,2.24,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M05,month,CHFL,CHFL,all,agegroup_sti,all,215,NA,2.47,1059,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M06,month,CHFL,CHFL,all,agegroup_sti,all,228,NA,2.66,1287,2.17,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M07,month,CHFL,CHFL,all,agegroup_sti,all,221,NA,2.57,1508,2.72,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M08,month,CHFL,CHFL,all,agegroup_sti,all,297,NA,3.46,1805,2.9,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M09,month,CHFL,CHFL,all,agegroup_sti,all,261,NA,3.04,2066,3.02,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M10,month,CHFL,CHFL,all,agegroup_sti,all,286,NA,3.33,2352,3.28,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M11,month,CHFL,CHFL,all,agegroup_sti,all,285,NA,3.32,2637,3.23,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2022-M12,month,CHFL,CHFL,all,agegroup_sti,all,264,NA,3.08,2901,3.24,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M01,month,CHFL,CHFL,all,agegroup_sti,all,327,NA,3.73,327,3.46,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M02,month,CHFL,CHFL,all,agegroup_sti,all,254,NA,2.89,581,3.27,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M03,month,CHFL,CHFL,all,agegroup_sti,all,278,NA,3.19,898,3.41,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M04,month,CHFL,CHFL,all,agegroup_sti,all,119,NA,1.37,1104,2.78,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M05,month,CHFL,CHFL,all,agegroup_sti,all,215,NA,2.47,1319,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M06,month,CHFL,CHFL,all,agegroup_sti,all,233,NA,2.68,1552,2.17,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M07,month,CHFL,CHFL,all,agegroup_sti,all,282,NA,3.24,1834,2.8,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M08,month,CHFL,CHFL,all,agegroup_sti,all,311,NA,3.57,2145,3.16,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M09,month,CHFL,CHFL,all,agegroup_sti,all,362,NA,4.16,2507,3.66,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M10,month,CHFL,CHFL,all,agegroup_sti,all,333,NA,3.82,2840,3.85,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M11,month,CHFL,CHFL,all,agegroup_sti,all,316,NA,3.66,3162,3.89,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2023-M12,month,CHFL,CHFL,all,agegroup_sti,all,278,NA,3.19,3440,3.57,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M01,month,CHFL,CHFL,all,agegroup_sti,all,327,NA,3.73,327,3.54,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M02,month,CHFL,CHFL,all,agegroup_sti,all,254,NA,2.89,581,3.27,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M03,month,CHFL,CHFL,all,agegroup_sti,all,278,NA,3.19,898,3.41,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M04,month,CHFL,CHFL,all,agegroup_sti,all,119,NA,1.37,1104,2.78,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M05,month,CHFL,CHFL,all,agegroup_sti,all,215,NA,2.47,1319,2.34,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M06,month,CHFL,CHFL,all,agegroup_sti,all,233,NA,2.68,1552,2.17,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M07,month,CHFL,CHFL,all,agegroup_sti,all,282,NA,3.24,1834,2.8,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M08,month,CHFL,CHFL,all,agegroup_sti,all,311,NA,3.57,2145,3.16,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M09,month,CHFL,CHFL,all,agegroup_sti,all,362,NA,4.16,2507,3.66,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M10,month,CHFL,CHFL,all,agegroup_sti,all,333,NA,3.82,2840,3.85,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M11,month,CHFL,CHFL,all,agegroup_sti,all,322,NA,3.7,3162,3.89,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2024-M12,month,CHFL,CHFL,all,agegroup_sti,all,278,NA,3.19,3440,3.57,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M01,month,CHFL,CHFL,all,agegroup_sti,all,327,NA,3.73,327,3.54,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M02,month,CHFL,CHFL,all,agegroup_sti,all,254,NA,2.89,581,3.27,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M03,month,CHFL,CHFL,all,agegroup_sti,all,317,NA,3.61,898,3.41,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M04,month,CHFL,CHFL,all,agegroup_sti,all,260,NA,2.96,1158,3.15,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M05,month,CHFL,CHFL,all,agegroup_sti,all,263,NA,3,1421,3.19,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M06,month,CHFL,CHFL,all,agegroup_sti,all,310,NA,3.53,1731,3.16,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M07,month,CHFL,CHFL,all,agegroup_sti,all,317,NA,3.61,2048,3.38,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M08,month,CHFL,CHFL,all,agegroup_sti,all,371,NA,4.23,2419,3.79,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M09,month,CHFL,CHFL,all,agegroup_sti,all,410,NA,4.67,2829,4.17,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M10,month,CHFL,CHFL,all,agegroup_sti,all,384,NA,4.34,3237,4.52,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M11,month,CHFL,CHFL,all,agegroup_sti,all,472,NA,5.38,3709,4.9,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2025-M12,month,CHFL,CHFL,all,agegroup_sti,all,379,NA,4.32,4088,4.78,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2026-M01,month,CHFL,CHFL,all,agegroup_sti,all,362,NA,4.09,362,4.6,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2026-M02,month,CHFL,CHFL,all,agegroup_sti,all,415,NA,4.69,777,4.37,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2026-M03,month,CHFL,CHFL,all,agegroup_sti,all,422,NA,4.69,1231,4.64,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_5y,2026-M04,month,CHFL,CHFL,all,agegroup_sti,all,368,NA,4.09,1621,4.71,NA,NA,NA,NA,NA,NA,NA,TRUE
