valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,testResult,testResult_type,value,pop,incValue,prct,inc14d,trend,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2023-W37,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,44,357720,12.3,4.7,32.99,NA,NA,NA,NA,NA,TRUE
cases,2023-W37,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,0,37931,0,0,5.27,NA,NA,NA,NA,NA,TRUE
cases,2023-W37,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,124,845870,14.66,13.1,35.23,NA,NA,NA,NA,NA,TRUE
cases,2023-W37,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,79,365844,21.59,8.4,44.28,NA,NA,NA,NA,NA,TRUE
cases,2023-W37,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,11,132556,8.3,1.2,16.6,NA,NA,NA,NA,NA,TRUE
cases,2023-W37,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,169,1605508,10.53,17.9,21.43,NA,NA,NA,NA,NA,TRUE
cases,2023-W37,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W37,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,943,8962258,10.52,99.8,23.16,rising,NA,NA,NA,NA,TRUE
cases,2023-W37,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,945,9002273,10.5,100,23.16,rising,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,50,726894,6.88,5.6,13.89,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,0,16585,0,0,12.06,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,0,56495,0,0,12.39,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,111,1063533,10.44,12.5,18.52,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,36,298837,12.05,4.1,23.09,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,18,200031,9,2,21,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,3,40015,7.5,0.3,12.5,stagnant,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,18,341537,5.27,2,11.13,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,105,524410,20.02,11.8,41.38,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,0,42056,0,0,11.89,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,22,204888,10.74,2.5,21.48,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,7,74548,9.39,0.8,17.44,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,21,432744,4.85,2.4,13.87,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,24,178291,13.46,2.7,27.48,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,3,45016,6.66,0.3,19.99,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,6,39272,15.28,0.7,15.28,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,14,535114,2.62,1.6,6.35,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,4,87111,4.59,0.5,9.18,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,20,286844,6.97,2.3,15.69,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,7,167403,4.18,0.8,7.77,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,10,295220,3.39,1.1,11.18,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,76,357720,21.25,8.6,33.55,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,3,37931,7.91,0.3,7.91,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,101,845870,11.94,11.4,26.6,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,43,365844,11.75,4.8,33.35,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,10,132556,7.54,1.1,15.84,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,179,1605508,11.15,20.2,21.68,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,888,8962258,9.91,99.7,20.43,rising,NA,NA,NA,NA,TRUE
cases,2023-W38,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,891,9002273,9.9,100,20.39,rising,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,49,726894,6.74,4.9,13.62,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,0,16585,0,0,0,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,3,56495,5.31,0.3,5.31,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,110,1063533,10.34,10.9,20.78,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,33,298837,11.04,3.3,23.09,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,29,200031,14.5,2.9,23.5,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,3,40015,7.5,0.3,14.99,stagnant,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,22,341537,6.44,2.2,11.71,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,125,524410,23.84,12.4,43.86,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,1,42056,2.38,0.1,2.38,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,14,204888,6.83,1.4,17.57,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,5,74548,6.71,0.5,16.1,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,40,432744,9.24,4,14.1,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,54,178291,30.29,5.4,43.75,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,3,45016,6.66,0.3,13.33,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,3,39272,7.64,0.3,22.92,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,19,535114,3.55,1.9,6.17,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,4,87111,4.59,0.4,9.18,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,25,286844,8.72,2.5,15.69,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,15,167403,8.96,1.5,13.14,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,18,295220,6.1,1.8,9.48,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,90,357720,25.16,8.9,46.41,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,2,37931,5.27,0.2,13.18,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,107,845870,12.65,10.6,24.59,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,47,365844,12.85,4.7,24.6,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,7,132556,5.28,0.7,12.82,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,182,1605508,11.34,18.1,22.49,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,1007,8962258,11.24,99.7,21.14,rising,NA,NA,NA,NA,TRUE
cases,2023-W39,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,1010,9002273,11.22,100,21.12,rising,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,53,726894,7.29,4.4,14.03,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,0,16585,0,0,0,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,5,56495,8.85,0.4,14.16,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,130,1063533,12.22,10.7,22.57,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,23,298837,7.7,1.9,18.74,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,31,200031,15.5,2.6,30,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,3,40015,7.5,0.2,14.99,stagnant,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,36,341537,10.54,3,16.98,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,162,524410,30.89,13.3,54.73,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,3,42056,7.13,0.2,9.51,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,15,204888,7.32,1.2,14.15,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,9,74548,12.07,0.7,18.78,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,26,432744,6.01,2.1,15.25,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,48,178291,26.92,4,57.21,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,4,45016,8.89,0.3,15.55,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,2,39272,5.09,0.2,12.73,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,27,535114,5.05,2.2,8.6,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,13,87111,14.92,1.1,19.52,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,29,286844,10.11,2.4,18.83,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,9,167403,5.38,0.7,14.34,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,29,295220,9.82,2.4,15.92,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,105,357720,29.35,8.6,54.51,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,4,37931,10.55,0.3,15.82,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,171,845870,20.22,14.1,32.87,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,70,365844,19.13,5.8,31.98,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,9,132556,6.79,0.7,12.07,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,202,1605508,12.58,16.6,23.92,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,1215,8962258,13.56,99.8,24.79,rising,NA,NA,NA,NA,TRUE
cases,2023-W40,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,1218,9002273,13.53,100,24.75,rising,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,73,726894,10.04,5,17.33,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,1,16585,6.03,0.1,6.03,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,7,56495,12.39,0.5,21.24,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,151,1063533,14.2,10.4,26.42,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,48,298837,16.06,3.3,23.76,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,34,200031,17,2.3,32.49,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,7,40015,17.49,0.5,24.99,stagnant,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,55,341537,16.1,3.8,26.64,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,153,524410,29.18,10.5,60.07,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,3,42056,7.13,0.2,14.27,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,19,204888,9.27,1.3,16.59,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,13,74548,17.44,0.9,29.51,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,47,432744,10.86,3.2,16.87,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,47,178291,26.36,3.2,53.28,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,3,45016,6.66,0.2,15.55,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,3,39272,7.64,0.2,12.73,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,41,535114,7.66,2.8,12.71,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,8,87111,9.18,0.5,24.11,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,30,286844,10.46,2.1,20.57,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,17,167403,10.16,1.2,15.53,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,25,295220,8.47,1.7,18.29,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,90,357720,25.16,6.2,54.51,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,5,37931,13.18,0.3,23.73,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,237,845870,28.02,16.3,48.23,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,108,365844,29.52,7.4,48.65,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,11,132556,8.3,0.8,15.09,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,229,1605508,14.26,15.7,26.85,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,1458,8962258,16.27,99.5,29.83,rising,NA,NA,NA,NA,TRUE
cases,2023-W41,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,1465,9002273,16.27,100,29.8,rising,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,77,726894,10.59,4.8,20.64,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,2,16585,12.06,0.1,18.09,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,1,56495,1.77,0.1,14.16,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,211,1063533,19.84,13.1,34.04,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,55,298837,18.4,3.4,34.47,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,32,200031,16,2,32.99,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,3,40015,7.5,0.2,24.99,stagnant,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,45,341537,13.18,2.8,29.28,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,157,524410,29.94,9.7,59.11,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,7,42056,16.64,0.4,23.78,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,21,204888,10.25,1.3,19.52,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,16,74548,21.46,1,38.9,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,33,432744,7.63,2,18.49,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,28,178291,15.7,1.7,42.07,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,2,45016,4.44,0.1,11.11,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,1,39272,2.55,0.1,10.19,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,45,535114,8.41,2.8,16.07,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,18,87111,20.66,1.1,29.85,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,37,286844,12.9,2.3,23.36,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,14,167403,8.36,0.9,18.52,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,33,295220,11.18,2,19.65,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,129,357720,36.06,8,61.22,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,4,37931,10.55,0.2,23.73,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,242,845870,28.61,15,56.63,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,157,365844,42.91,9.7,72.44,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,11,132556,8.3,0.7,16.6,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,235,1605508,14.64,14.6,28.9,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,1613,8962258,18,99.8,34.27,rising,NA,NA,NA,NA,TRUE
cases,2023-W42,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,1616,9002273,17.95,100,34.22,rising,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,88,726894,12.11,4.8,22.7,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,2,16585,12.06,0.1,24.12,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,8,56495,14.16,0.4,15.93,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,229,1063533,21.53,12.5,41.37,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,51,298837,17.07,2.8,35.47,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,53,200031,26.5,2.9,42.49,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,8,40015,19.99,0.4,27.49,stagnant,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,54,341537,15.81,3,28.99,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,112,524410,21.36,6.1,51.3,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,7,42056,16.64,0.4,33.29,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,30,204888,14.64,1.6,24.89,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,22,74548,29.51,1.2,50.97,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,73,432744,16.87,4,24.49,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,40,178291,22.44,2.2,38.14,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,15,45016,33.32,0.8,37.76,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,0,39272,0,0,2.55,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,77,535114,14.39,4.2,22.8,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,21,87111,24.11,1.1,44.77,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,49,286844,17.08,2.7,29.98,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,22,167403,13.14,1.2,21.5,NA,NA,NA,NA,NA,TRUE
cases,2023-W43,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,49,295220,16.6,2.7,27.78,NA,NA,NA,NA,NA,TRUE
